expose	העיתונאי **חשף** את הנוהגים העסקיים הבלתי חוקיים של החברה.
eyesight	**הראייה** שלו נחלשה לאחר שנים של הסתכלות במסכים.
facility	לבית החולים יש **מתקנים** מודרניים כמו חדרים נקיים ומיטות נוחות.
fade	הצבעים של השטיח הישן **דוהים** באור שמש חזק.
faint	היא התחילה **להתעלף** אחרי שעמדה יותר מדי זמן בחום.
fame	הספורטאי זכה **לתהילה** לאחר שניצח באליפות.
fancy	היא **העדיפה** לבלות זמן בחוף הים יותר מאשר להישאר בעיר.
faulty	הבלמים **הלקויים** גרמו לתאונת הדרכים בשבוע שעבר.
favored	הקבוצה **המועדפת** ניצחה באליפות בקלות השנה.
figure	היתה לה **גזרה** אתלטית בזכות שנות אימונים.
finalize	אנחנו צריכים **לסכם** את החוזה לפני החתימה עליו.
folk	מוזיקה **עממית** מספרת סיפורים על חייהם של אנשים פשוטים.
for the most part	**בדרך כלל**, אנשים נהנים לבלות זמן בחוץ.
forecast	**תחזית** מזג האוויר צופה גשם כבד מחר אחר הצהריים.
forgettable	הסרט היה כזה **שאפשר לשכוח אותו**, ואני לא זוכר את העלילה.
former	הבוס **לשעבר** שלו התקשר אתמול עם הצעת עבודה חדשה.
formulate	מדענים **מנסחים** את התיאוריות שלהם בזהירות על סמך תצפיות.
fort	**המצודה** הישנה הגנה על העיר מפני התקפות אויב.
fortunate	היא הייתה **בת מזל** ששרדה את תאונת הדרכים הקשה.
fraud	החברה ביצעה **הונאה** בכך ששיקרה לגבי הרווחים שלה.
fulfill	עבודה קשה ונחישות עוזרות לאנשים **להגשים** את מטרותיהם.
fur	**הפרווה** הרכה של הארנב הייתה חמה ותפוחה מאוד.
gamble	הוא החליט **להמר** את כל כספו בקזינו.
generous	היא תרמה תרומה **נדיבה** לבית החולים לילדים.
genuine	היהלום נראה **אמיתי**, אבל התכשיטן אמר שהוא מזויף.
gesture	הוא עשה **מחווה** ידידותית כשנופף בידו בחום.
given that	**בהתחשב בכך** שיורד גשם, כדאי שנדחה את הפיקניק.
graduate	היא **תסיים את לימודיה** באוניברסיטה באביב הבא בהצטיינות.
gross	הכנסתו **ברוטו** לפני מס הייתה חמישים אלף דולר.
guillotine	**הגיליוטינה** הישנה במוזיאון שימשה פעם להוצאות להורג.
gunpowder	**אבק השריפה** הומצא בסין ושינה את פני הלוחמה לתמיד.
gymnasium	**באולם הספורט** יש מגרשי כדורסל וציוד להרמת משקולות.
halt	הנהג נאלץ **לעצור** ברמזור האדום.
hardly ever	הוא **כמעט אף פעם** לא אוכל בשר ומעדיף ירקות.
harmless	התרופה **אינה מזיקה** ואין לה תופעות לוואי חמורות.
harsh	השופט גזר עונש **נוקשה** על הפשע החמור.
hierarchy	**ההיררכיה** בחברה מראה בבירור מי כפוף למי.
hilarious	הבדיחות **המצחיקות** שלו גרמו לכולם לצחוק כל הערב.
horrific	תאונת הדרכים **האיומה** השאירה שלושה כלי רכב מרוסקים עד בלי הכר.
hospitalize	הרופאים נאלצו **לאשפז** אותו לניתוח דחוף.
illustrator	**המאייר** יצר תמונות יפהפיות לספר הילדים.
imaginative	הסיפורים **המלאים בדמיון** שלה כבשו את ליבם של הקוראים הצעירים.
immoral	הוא סירב לנהוג בצורה **לא מוסרית** אפילו למען רווח.
import	החברה **מייבאת** פולי קפה מחוות בברזיל.
improvise	כשהמיקרופון התקלקל, הקומיקאית נאלצה **לאלתר** את כל המופע שלה.
in a word	ההופעה הייתה, **במילה אחת**, יוצאת דופן וממש שווה צפייה.
in contrast to	האישיות הרגועה שלו עמדה **בניגוד** להתפרצויות הזעם של אחיו.
in favor of	הדירקטוריון הצביע **לטובת** העלאת משכורות העובדים בשנה הבאה.
in spite of	הוא סיים את המרתון **למרות** פציעת הברך שלו.
inactivity	לאחר הניתוח, **חוסר הפעילות** שלו גרם לשריריו להיחלש במהירות.
inclusive	החבילה של אתר הנופש **כוללת** ארוחות, חדרים והסעות משדה התעופה.
index	**המדד** הכלכלי הראה שדפוסי ההוצאה הצרכנית השתפרו השנה.
indicate	עננים כהים **מצביעים** על כך שגשם ירד בתוך השעות הקרובות.
inexpensive	היא קנתה נעליים **זולות** שנראו כמעט זהות למותגים יקרים.
influential	המאמר של העיתונאי **רב ההשפעה** עיצב את השיח הלאומי סביב המדיניות.
inject	הרופא **יזריק** תרופה לזרוע שלך כדי לשלוט בכאב.
injure	כניסה רשלנית במהלך המשחק **פצעה** קשות את הקרסול שלו.
innovative	שיטת ההוראה **החדשנית** שלה השתמשה בכלים שאף כיתה לא ניסתה קודם לכן.
insert	אנא **הכנס** את כרטיס האשראי שלך למכשיר כדי למשוך כסף.
insist	היא **תתעקש** לבקר את הוריה בכל סוף שבוע בלי יוצא מן הכלל.
instruction	חוברת **ההוראות** מראה כיצד להרכיב את הרהיט צעד אחר צעד.
integrate	אנחנו צריכים **לשלב** את המערכת החדשה עם התוכנה הקיימת של החברה.
interest	**העניין** שלה בביולוגיה ימית התחיל כשהיא הייתה בת תשע.
interface	**ממשק** המשתמש הופך את הניווט באפליקציה לפשוט עבור מתחילים.
inventor	**הממציא** של הסמארטפון שינה את הדרך שבה אנחנו מתקשרים עם אנשים.
investing	הוא **משקיע** את החסכונות שלו בנדל"ן ובסטארטאפים טכנולוגיים.
investor	כל **משקיע** רוצה תשואות גבוהות עם סיכון מינימלי על ההון שלו.
involve	הפרויקט הזה **יערב** את כל המחלקות שיעבדו יחד לאורך החודש.
jog	היא **רצה** שלושה מייל כל בוקר לפני שהיא הולכת לעבודה במרכז העיר.
joint	המאמץ **המשותף** של שתי הקבוצות הוביל להשקה מוצלחת של המוצר.
joyous	החגיגה **השמחה** נמשכה עד שעה מאוחרת בערב עם מוזיקה וריקודים.
judgment	**השיפוט** של בית המשפט בתיק היה הוגן, ואף אחד לא ערער.
just	התזמון חייב להיות מדויק **בדיוק** כדי שתעלול הקלפים הזה יעבוד.
lane	הישאר **במסלול** שלך בכביש המהיר כדי להימנע מתאונות והתנגשויות.
launch	סוכנות החלל **תשגר** את הרקטה למסלול מחר בבוקר.
league	**ליגה** עתיקה הייתה כשלושה מייל אורך בקירוב.
legalize	החוק החדש **יהפוך לחוקי** את המכירה המקוונת של מאפים ביתיים.
lend	החברה שלי הציעה **להשאיל** לי את המכונית שלה לטיול סוף השבוע.
lengthy	הנאום **הארוך** שיעמם את רוב הקהל באולם הגדול.
leopard	**נמר** מנומר נח בעצלתיים על הענף מעל בור המים.
limitation	**המגבלה** הפיזית שלו מנעה ממנו להתחרות בטורניר הספורט.
linguistic	ההבדלים **הלשוניים** בין אנגלית למנדרינית משמעותיים למדי בסך הכול.
literal	הפרשנות **המילולית** שלו לבדיחה בלבלה את כל מי ששמע אותה.
lobby	העובדים תכננו **לשדל** את ההנהלה להטבות בריאות טובות יותר בעבודה.
loudspeaker	ההכרזה **ברמקול** אמרה לכולם לפנות את הבניין באופן מיידי.
luggage	ארזנו את **המזוודות** שלנו בזהירות כדי שהכול ייכנס למטוס הקטן.
lyric	**מילות השיר** היפות האלה מבטאות עצב עמוק על אובדן מישהו שהוא אהב.
magnificent	האדריכלות **המפוארת** של הארמון הדהימה כל מבקר שראה אותה.
mailman	**הדוור** מחלק מכתבים וחבילות לכל בית ברחוב הזה.
maintain	עליך **לתחזק** את המכונית שלך באופן קבוע כדי למנוע תיקונים יקרים בהמשך.
mandate	**המנדט** של הממשלה מחייב את כל העסקים לפעול לפי כללי הבטיחות החדשים.
manner	**האופן** הגס שבו דיבר פגע בכמה אנשים בפגישה.
manners	**נימוס** טוב כולל הקשבה מנומסת ואי-הפרעה כשאחרים מדברים.
marine	דולפינים ולווייתנים הם דוגמאות לבעלי חיים **ימיים** החיים באוקיינוס.
