יחידה	#	מילה מנוקדת	מילה	שורש	מוצא	סטטוס	מקורות	הערה
8	118	כְּבַד לָשׁוֹן	כבד לשון	כבד-לשון	ספריא · נחלת הכלל	אומת			Haamek Davar on Exodus 4:12:2 (Sefer Torat Elohim, Vilna 1879 [he])
8	119	מֵלִיץ יֹשֶׁר	מליץ ישר	מליץ-יושר	ויקיטקסט · נחלת הכלל	אומת			אמונים כגהו מתוך בהו
8	120	נֶחָמָה פּוּרְתָּא	נחמה פורתא	נחמה-פורתא	ספריא · נחלת הכלל	שוכתב			Justice in the Jewish State according to the Torah 17:12 (Tel Aviv, 1936 [he])
8	121	קָשַׁר לוֹ כְּתָרִים	קשר לו כתרים	קשר-לו-כתרים	ספריא · נחלת הכלל	אומת			Peri Tzadik, Rosh Chodesh Elul 1:2 (Pri Tzaddik, Lublin, 1901 [he])
8	122	בֵּית מַרְזֵחַ	בית מרזח	בית-מרזח	ויקינתונים (CC0)	אומת			L76311
8	123	הִקְדִּיחַ	הקדיח	קדח	ויקינתונים (CC0)	שוכתב			L208702
8	124	עָגְמַת נֶפֶשׁ	עגמת נפש	עגמת-נפש	ספריא · נחלת הכלל	שוכתב			Prisha, Orach Chayim 151:7:1 (Tur Orach Chaim, Vilna, 1923 [he])
8	125	סְגֻלָּה	סגלה	סגל	ויקינתונים (CC0)	אומת			L79978
8	126	הִלָּה	הלה	הלל	ויקינתונים (CC0)	אומת			L489991
8	127	תַּהְפּוּכוֹת	תהפוכות	הפכ	ספריא · נחלת הכלל	אומת			Shadal on Deuteronomy 32:20:3 (Shadal first edition, Padua 1871 [he])
8	128	מִקְלַעַת	מקלעת	קלע	ויקינתונים (CC0)	שוכתב			L213765
8	129	נִדָּח	נדח	נדח	ויקינתונים (CC0)	אומת			L214490
8	130	הִתְנוֹסֵס	התנוסס	נסס	ויקינתונים (CC0)	אומת		הוחזר בסבב 1 · אומת בהפרכת-המכהן	L209823
8	131	עַד מְהֵרָה	עד מהרה	עד-מהרה	ספריא · נחלת הכלל	אומת			Metzudat David on Psalms 147:15:2 (On Your Way [he])
8	132	עַל נְקַלָּה	על נקלה	על-נקלה	ויקינתונים (CC0)	שוכתב			L214965
8	133	דִּבָּה	דבה	דבב	ויקינתונים (CC0)	אומת			L76825
8	134	פָּרִיךְ	פריך	פרכ	ויקינתונים (CC0)	אומת			L217266
8	135	עֲרוּגָה	ערוגה	ערג	ויקינתונים (CC0)	אומת			L80599
8	136	אֶבְרָה	אברה	אבר	ויקינתונים (CC0)	שוכתב			L63651
8	137	נְכָלִים	נכלים	נכל	ספריא · נחלת הכלל	אומת			Rashi on Genesis 37:18:1 (Pentateuch with Rashi's commentary by M. Rosenbaum and A.M. Silbermann, 1929-1934 [he])
8	138	אָבָה	אבה	אבה	ויקינתונים (CC0)	אומת			L204315
8	139	הוֹאִיל	הואיל	יאל	ויקינתונים (CC0)	אומת			L207001
8	140	נָקְעָה נַפְשׁוֹ	נקעה נפשו	נקעה-נפשו	ויקיטקסט · נחלת הכלל	אומת			דורות הראשונים/כרך ב/פרק לו
8	141	רָחַשׁ כָּבוֹד	רחש כבוד	רחש-כבוד	⚠ דרוש מקור	אומת			כבוד
8	142	נָצַר לְשׁוֹנוֹ	נצר לשונו	נצר-לשונו	לפי מילה: ויקינתונים · צורה (CC0) + ויקינתונים · כתיב מלא/חסר (CC0)	אומת			נצר=L208693 לשונו=L208194
8	143	קָצְרָה יָדוֹ	קצרה ידו	קצרה-ידו	ספריא · נחלת הכלל	אומת			Metzudat David on Psalms 77:12:1 (On Your Way [he])
8	144	נָפַל דָּבָר	נפל דבר	נפל-דבר	ספריא · נחלת הכלל	SKIP			Metzudat David on Isaiah 48:6:2 (On Your Way [he])
8	145	פְּרִי הִלּוּלִים	פרי הלולים	פרי-הילולים	ספריא · נחלת הכלל	שוכתב			Nineteen Letters 1:8 (Iggerot Tzfun, Vilna 1890 [he])
8	146	הַשְׁכֵּם וְהַעֲרֵב	השכם והערב	השכם-והערב	ספריא · נחלת הכלל	אומת			Etz Yosef on Ruth Rabbah 2:20:3 (Midrash Rabbah, with Etz Yosef, Warsaw, 1867 [he])
8	147	בֵּין הָעַרְבַּיִם	בין הערבים	בין-הערביים	ספריא · נחלת הכלל	שוכתב			Rabbeinu Chananel on Pesachim 59a:1 (Vilna Edition [he])
8	148	אִישׁוֹן לַיְלָה	אישון לילה	אישון-לילה	ספריא · נחלת הכלל	שוכתב			Malbim on Psalms 58:9:1 (On Your Way [he])
8	149	מְאוֹר פָּנִים	מאור פנים	מאור-פנים	ספריא · נחלת הכלל	שוכתב			Notes and Corrections on Midrash Aggadah, Numbers 6:14 (Midrash Aggadah, ed. Buber, Vienna, 1894. [he])
8	150	בְּרֹב עָם	ברב עם	ברוב-עם	ספריא · נחלת הכלל	אומת			Rashi on Pesachim 64b:15:2 (Vilna Edition [he])
8	151	גַּרְדּוֹם	גרדום	גרדומ	ויקינתונים (CC0)	אומת			L76756
8	152	בַּרְדָּס	ברדס	ברדס	ויקינתונים (CC0)	אומת			L205931
8	153	מַחְתָּה	מחתה	חתה	ויקינתונים (CC0)	אומת			L78995
8	154	דְּחִי	דחי	דחה	ספריא · נחלת הכלל	אומת			Rabbeinu Gershom on Taanit 28b:2 (Vilna Edition [he])
8	155	פָּעָה	פעה	פעה	ויקינתונים (CC0)	אומת			L217062
8	156	חֶלְכָּאִי	חלכאי	חלכ	ספריא · נחלת הכלל	אומת			Psalms 10:10 (Tanach with Nikkud [he])
8	157	פִּיד	פיד	פיד	ספריא · נחלת הכלל	אומת			Netinah LaGer, Exodus 8:19:1 (Vilna, 1876 [he])
8	158	סַד	סד	סדד	ויקינתונים (CC0)	אומת			L215176
8	159	רָשׁ	רש	רוש	ויקינתונים (CC0)	אומת			L219141
8	160	שַׁחַל	שחל	שחל	ויקינתונים (CC0)	אומת			L219417
8	161	יַעֲרָה	יערה	יערה	ויקינתונים (CC0)	אומת			L211832
8	162	לַיִשׁ	ליש	ליש	ויקינתונים (CC0)	אומת			L78687
8	163	טֶלֶף	טלף	טלפ	ויקינתונים (CC0)	אומת			L78087
8	164	יָצוּל	יצול	יצול	ויקינתונים (CC0)	שוכתב			L78296
8	165	נְחֻשְׁתַּיִם	נחשתים	נחשת	ויקינתונים (CC0)	אומת			L79797
8	166	פַּדַּחַת	פדחת	פדחת	ויקינתונים (CC0)	שוכתב			L80664
8	167	שָׁבִיס	שביס	שביס	ויקינתונים (CC0)	אומת			L219207
8	168	קְנוֹקֶנֶת	קנוקנת	קנוקנת	ויקינתונים (CC0)	שוכתב			L81678
8	169	צַלְיָן	צלין	צלינ	ויקינתונים (CC0)	אומת			L81332
8	170	קֶבֶס	קבס	קבס	ויקינתונים (CC0)	אומת			L217776
8	171	קַרְדֹּם	קרדם	קרדומ	ויקינתונים (CC0)	אומת			L81745
8	172	זֶרֶד	זרד	זרד	ויקינתונים (CC0)	אומת			L77666
8	173	אָמִיר	אמיר	אמר	ויקינתונים (CC0)	אומת			L75545
8	174	פֹּארָה	פארה	פאר	ויקינתונים (CC0)	שוכתב			L80641
8	175	דְּבֵלָה	דבלה	דבל	ויקינתונים (CC0)	אומת			L76841
8	176	מִבְדּוֹק	מבדוק	בדק	ויקינתונים (CC0)	אומת		הוחזר בסבב 1 · אומת בהפרכת-המכהן	L78738
8	177	מַחְבֵּצָה	מחבצה	חבצ	⚠ דרוש מקור	אומת			חבוץ
8	178	שְׁדֵמָה	שדמה	שדמ	ויקינתונים (CC0)	אומת			L82122
8	179	מִכְמֹרֶת	מכמרת	כמר	ויקינתונים (CC0)	אומת			L79157
8	180	קֶסֶת	קסת	קסת	ויקינתונים (CC0)	אומת			L67925
8	181	מוֹרַג	מורג	מורג	ויקינתונים (CC0)	אומת			L78902
8	182	לִסְטִים	לסטים	לסטים	ויקינתונים (CC0)	אומת			L65967
8	183	חֵךְ	חך	חככ	ויקינתונים (CC0)	אומת			L65268
8	184	בַּלְדָּר	בלדר	בלדר	ויקינתונים (CC0)	אומת			L76338
8	185	כִּבְשָׁן	כבשן	כבש	ויקינתונים (CC0)	אומת			L78344
8	186	עֲבוֹט	עבוט	עבט	ויקינתונים (CC0)	אומת			L67148
8	187	תֹּרֶן	תרן	תרנ	ויקינתונים (CC0)	אומת			L82612
8	188	נָשִׂיא	נשיא	נשא	ויקינתונים (CC0)	שוכתב		נדחה בהפרכה ונכתב מחדש בכפוף לשער	L215054
8	189	נוֹקֵד	נוקד	נקד	ויקינתונים (CC0)	אומת			L214300
8	190	סְפָר	ספר	ספר	ויקינתונים (CC0)	שוכתב			L215776
8	191	שְׁתַדְלָן	שתדלן	שתדל	ויקינתונים (CC0)	שוכתב			L219899
8	192	שְׂכַלְתָן	שכלתן	שכלתנ	ויקינתונים (CC0)	אומת		הוחזר בסבב 1 · אומת בהפרכת-המכהן	L219642
8	193	הִכְלִים	הכלים	כלמ	ויקינתונים (CC0)	אומת			L208120
8	194	חַבּוּט	חבוט	חבט	ויקינתונים (CC0)	אומת			L210555
8	195	מְצוּעֲצָע	מצועצע	צעצע	ויקינתונים (CC0)	שוכתב			L213693
8	196	אַרְכָּה	ארכה	ארכ	ויקינתונים (CC0)	שוכתב			L76043
8	197	אָבְנַיִים	אבניים	אבנים	ויקינתונים (CC0)	אומת			L204339
8	198	אַכְסַנְיָה	אכסניה	אכסניה	ויקינתונים (CC0)	שוכתב			L75432
8	199	אִצְטַבָּה	אצטבה	אצטבה	ויקינתונים (CC0)	שוכתב			L75920
8	200	בֵּרֵא	ברא	ברא	ויקינתונים (CC0)	שוכתב			L491566
8	201	בְּשִׁוְיוֹן נֶפֶשׁ	בשויון נפש	בשויון-נפש	ספריא · נחלת הכלל	שוכתב			Sermons Unto My People, The High Holidays 32:48 (Derashot El Ami, Jerusalem 1936 [he])
8	202	הִתְעַרְטֵל	התערטל	ערטל	ויקינתונים (CC0)	שוכתב			L209976
8	203	זָרָה חוֹל בְּעֵינָיו	זרה חול בעיניו	זרה-חול-בעיניו	ספריא · נחלת הכלל	שוכתב			Shenei Luchot HaBerit, Shaar HaOtiyot, Shetikah 12 (Shenei Luchot HaBrit, based on Amsterdam, 1698 ed. Part I [he])
8	204	חָצִיר	חציר	חצר	ויקינתונים (CC0)	שוכתב			L77915
8	205	עוֹמֵד בְּעֵינוֹ	עומד בעינו	עומד-בעינו	ספריא · נחלת הכלל	שוכתב			Tosafot Rid on Avodah Zarah Third Recension 39a:1 (Tosafot Rid, Lemberg, 1861  [he])
8	206	עַל אַפּוֹ וְעַל חֲמָתוֹ	על אפו ועל חמתו	על-אפו-ועל-חמתו	ספריא · נחלת הכלל	שוכתב			Shadal on Exodus 22:16:1 (Shadal first edition, Padua 1871 [he])
8	207	פְּרִיטָה	פריטה	פרט	ויקינתונים (CC0)	שוכתב			L217262
8	208	פָּשַׁט יָד	פשט יד	פשט-יד	ספריא · נחלת הכלל	שוכתב			Beur HaRadal on Pirkei DeRabbi Eliezer 26:14 (Warsaw, 1852 [he])
8	209	רַךְ לֵבָב	רך לבב	רך-לבב	ספריא · נחלת הכלל	שוכתב			Shem MiShmuel, Bo 3:4 (Sefer Shem Mishmuel, Piotrkow, 1927-1934 [he])
9	1	מַלָּח	מלח	מלח	ויקינתונים (CC0)	אומת			L66302
9	2	נְאָקָה	נאקה	נאק	ויקינתונים (CC0)	אומת			L66676
9	3	סַהֲרוּרִי	סהרורי	סהר	ויקינתונים (CC0)	שוכתב			L215191
9	4	חָרוּשׁ	חרוש	חרש	ויקינתונים (CC0)	אומת			L211141
9	5	אִדְרָה	אדרה	אדרה	ויקינתונים (CC0)	שוכתב			L75038
9	6	אַרְכֻּבָּה	ארכבה	ארכובה	ויקינתונים (CC0)	אומת			L76042
9	7	אַשְׁמַאי	אשמאי	אשמ	ויקינתונים (CC0)	אומת			L205438
9	8	אוּנְקִיָּה	אונקיה	אונקיה	ויקינתונים (CC0)	אומת			L75149
9	9	לִיבְּרָה	ליברה	ליברה	ויקינתונים (CC0)	שוכתב			L78651
9	10	קַב	קב	קבב	ויקינתונים (CC0)	שוכתב		נדחה בהפרכה ונכתב מחדש בכפוף לשער	L217756
9	11	אֵיפָה	איפה	איפה	ויקינתונים (CC0)	אומת			L63914
9	12	אוֹטוֹקְרַטְיָה	אוטוקרטיה	אוטוקרטיה	ויקינתונים (CC0)	אומת			L63754
9	13	בִּלְתִּי אֶמְצָעִי	בלתי אמצעי	בלתי-אמצעי	ספריא · נחלת הכלל	אומת			Sforno on Genesis 17:7:1 (Vocalized Edition [he])
9	14	גִּבֵּן	גבן	גבנ	ויקינתונים (CC0)	אומת			L76548
9	15	גִּדֵּם	גדם	גדמ	ויקינתונים (CC0)	שוכתב			L206056
9	16	חֲפָתִים	חפתים	חפת	⚠ דרוש מקור	אומת			חפת
9	17	חַט	חט	חט	ויקינתונים (CC0)	שוכתב			L77782
9	18	לַבִּירִינְת	לבירינת	לבירינת	ויקינתונים (CC0)	אומת			L78560
9	19	לַהֲדָ"ם	להד"ם	להדמ	ויקיטקסט · נחלת הכלל	אומת			תהלים צט/ניקוד
9	20	מַטְרוֹנָה	מטרונה	מטרונה	ויקינתונים (CC0)	אומת			L79038
9	21	פִּיתוֹם	פיתום	פיתומ	ויקינתונים (CC0)	אומת			L80869
9	22	קַצְרָנוּת	קצרנות	קצר	ויקינתונים (CC0)	אומת			L81730
9	23	אֶנִיגְמָה	אניגמה	אניגמה	⚠ דרוש מקור	אומת			תעלומה
9	24	אֶשְׁתָּקַד	אשתקד	אשתקד	ויקינתונים (CC0)	אומת			L491986
9	25	אַדְּרַבָּה	אדרבה	אדרבה	ויקינתונים (CC0)	אומת			L492106
9	26	אוֹב	אוב	אוב	ויקינתונים (CC0)	אומת			L75051
9	27	טוֹמֵן בְּחֻבּוֹ	טומן בחבו	טומן-בחובו	⚠ דרוש מקור	אומת			פשוט
9	28	בְּנַפְשׁוֹ הַדָּבָר	בנפשו הדבר	בנפשו-הדבר	ספריא · נחלת הכלל	אומת			Sha'arei HaYichud VeEmunah, Second Gate 38:2 (Jerusalem, 1990 [he])
9	29	בִּקֵּשׁ עַל נַפְשׁוֹ	בקש על נפשו	ביקש-על-נפשו	ספריא · נחלת הכלל	אומת			Matnot Kehunah on Bereshit Rabbah 91:8:2 (Midrash Rabbah, Vilna, 1878 [he])
9	30	גְּדִיל	גדיל	גדל	ויקינתונים (CC0)	אומת			L76565
9	31	גָּמַר עָלָיו אֶת הַהַלֵּל	גמר עליו את ההלל	גמר-עליו-את-ההלל	ספריא · נחלת הכלל	אומת			Turei Zahav on Shulchan Arukh, Orach Chayim 489:11 (Maginei Eretz: Shulchan Aruch Orach Chaim, Lemberg, 1893 [he])
9	32	דִּבְרֵי חֲלָקוֹת	דברי חלקות	דברי-חלקות	ספריא · נחלת הכלל	שוכתב			Ibn Ezra on Isaiah 30:10:4 (Ibn Ezra on Isaiah, by M. Friedlander; Society of Hebrew Literature, London 1877 [he])
9	33	דָּחָה אוֹתוֹ בְּקַשׁ	דחה אותו בקש	דחה-אותו-בקש	ספריא · נחלת הכלל	אומת			Me'irat Einayim on Shulchan Arukh, Choshen Mishpat 176:21 (Shulhan Arukh, Hoshen ha-Mishpat; Lemberg, 1898 [he])
9	34	הִסְתּוֹפֵף בְּצִלּוֹ	הסתופף בצלו	הסתופף-בצילו	ספריא · נחלת הכלל	שוכתב			Shoshanat HaAmakim on Song of Songs 2:3:1 (Alshich on Five Megillot, Warsaw, 1862 [he])
9	35	הִצְמִית	הצמית	צמת	ויקינתונים (CC0)	אומת			L208680
9	36	הֵסִיר אֶת הַלּוֹט	הסיר את הלוט	הסיר-את-הלוט	לפי מילה: ויקינתונים · צורה (CC0) + ויקינתונים · כתיב מלא/חסר (CC0)	אומת			הסיר=L208322 הלוט=L207198
9	37	הֶאֱפִיל	האפיל	אפל	ויקינתונים (CC0)	שוכתב			L206823
9	38	הֶחֱשָׁה	החשה	חשה	ויקינתונים (CC0)	אומת			L207665
9	39	וִירְטוּאוֹז	וירטואוז	וירטואוז	ויקינתונים (CC0)	אומת			L210298
9	40	זַלְזַל	זלזל	זלזל	ויקינתונים (CC0)	אומת			L210461
9	41	יָצָא חוֹצֵץ	יצא חוצץ	יצא-חוצץ	ספריא · נחלת הכלל	אומת			Ritva on Rosh Hashanah 27b:15 (Chiddushei HaRitva, Konigsberg, 1858. [he])
9	42	יָצָא לָשׂוּחַ	יצא לשוח	יצא-לשוח	ספריא · נחלת הכלל	שוכתב			Beit Elohim, Shaar HaTefilah 14:6 (Warsaw, 1872 [he])
9	43	לְלֹא כָּחָל וְסָרָק	ללא כחל וסרק	ללא-כחל-וסרק	ויקיטקסט · נחלת הכלל	אומת			מרכז הפרשה ביהושע שופטים/פרשה י"א
9	44	לְמִשְׁעִי	למשעי	למשעי	ויקינתונים (CC0)	אומת			L492047
9	45	לְמַפְרֵעַ	למפרע	למפרע	ויקינתונים (CC0)	אומת			L492045
9	46	לִפְנַי וְלִפְנִים	לפני ולפנים	לפני-ולפנים	ספריא · נחלת הכלל	שוכתב			Rashi on Shevuot 13b:5:2 (Vilna Edition [he])
9	47	לוּט בָּעֲרָפֶל	לוט בערפל	לוט-בערפל	ויקיטקסט · נחלת הכלל	אומת			צידה לדרך מפרשות השבוע/פרשת כי תשא
9	48	מְשׁוֹבֵב נֶפֶשׁ	משובב נפש	משובב-נפש	ספריא · נחלת הכלל	אומת			Nishmat Chayyim, Fourth Treatise 7:3 (Warsaw, 1876 [he])
9	49	מִגְדָּנוֹת	מגדנות	מגדנ	ספריא · נחלת הכלל	אומת			Rashi on Ketubot 73b:9:4 (Vilna Edition [he])
9	50	מִינוּת	מינות	מינות	ויקינתונים (CC0)	אומת			L213205
9	51	נִדְבָּךְ	נדבך	נדבכ	ויקינתונים (CC0)	אומת			L79714
9	52	נִטַּשׁ	נטש	נטש	ויקינתונים (CC0)	שוכתב			L214457
9	53	נִקְרָה	נקרה	נקר	ויקינתונים (CC0)	שוכתב		נדחה בהפרכה ונכתב מחדש בכפוף לשער	L214984
9	54	סָפַק אֶת כַּפָּיו	ספק את כפיו	ספק-את-כפיו	ספריא · נחלת הכלל	אומת		הוחזר בסבב 1 · אומת בהפרכת-המכהן	Abarbanel on Torah, Numbers 23:13:2 (Torah Commentary of Yitzchak Abarbanel, Warsaw 1862 [he])
9	55	סָעַד אֶת לִבּוֹ	סעד את לבו	סעד-את-ליבו	ספריא · נחלת הכלל	אומת			Shem MiShmuel, Vayera 6:4 (Sefer Shem Mishmuel, Piotrkow, 1927-1934 [he])
9	56	עַבְדְּקָן	עבדקן	עבדקנ	ויקינתונים (CC0)	אומת			L80456
9	57	עִוְעִים	עועים	עוע	ספריא · נחלת הכלל	אומת			Ibn Ezra on Isaiah 19:14:2 (Ibn Ezra on Isaiah, by M. Friedlander; Society of Hebrew Literature, London 1877 [he])
9	58	עֹפֶר	עפר	עפר	ויקינתונים (CC0)	אומת			L67289
9	59	פִּנְכָּה	פנכה	פנכ	ויקינתונים (CC0)	שוכתב		סבב הפרכה 2: דיוק מדומה — אף מקור לא מגדיר קטנה	L80971
9	60	צוֹעֵר	צוער	צער	ויקינתונים (CC0)	שוכתב			L81257
9	61	צוּר מַחְצַבְתּוֹ	צור מחצבתו	צור-מחצבתו	ספריא · נחלת הכלל	אומת			Hegyonot El Ami, Volume I, Yom Kippur 43:8 (Antwerp, 1933-1936 [he])
9	62	קְסַרְקְטִין	קסרקטין	קסרקטינ	ויקינתונים (CC0)	אומת			L81694
